Name	dateid01	cip_jp	cip_uk	cip_us_ca	cip_us_swe	corp_aaa_baa_us	cross_stock_us_ca	cross_stock_us_de	cross_stock_us_jp	cross_stock_us_uk	debt_equity_us	diff_debt_equity_us	diff_lenddepo_us	diff_liquidity_us	diff_m1_liquidity_us	diff_mortgageloan_us1	fin_allmarket_us1	gov10y_1y_us	gov20y_10y_us	gov20y_1y_us	gq_gdp_us	gq_gdp_w	gr12lcpi_us	gr12lip_us_sa	gr12ly_us_sa	gy_gdp_us	gy_gdp_w	i3m_us	inf_us	inf_usf	ip_us	ipus_yus	lcpi_ppi_us	lending_deposit_us	lgdp_us_w_sa	lip_sa_us	lip_us	lip_us_sa	lip_y_us_sa	liquidity_us	lrate_drate_us	lti	ly_us	ly_us_sa	m1_liquidity_us	mort_corp_us	mortgage_loan_us1	mrate_tbill_us	refer_us	sti	target	tbill_6m_3m_us	ted1y_us	ump_us	y_q	y_us	y_y	ys_q	ys_y	yus_yworld
Display_name																					quarterly growth US GDP seasonally adjusted not logged	quarterly growth world GDP seasonally adjusted not logged				annual grwoth USD GDP seasonally adjusted not logged	annual growth World GDP seasonally adjusted not logged																												quarterly growth US GDP seasonally adjusted and logged		annual growth US GDP seasonally adjusted and logged	quarterly world GDP growth seasonally adjusted and logged	annual growth world GDP seasonally adjusted and logged	
	1996-08-01	-2.25	-0.61922750000000008	1.3857665061950684	-1.5195558071136474	-0.92	15.859644889831542	0.26227840000000004	0.42241284251213072	9.664839	10.54667091369629	-0.00196743	0.0003527	-0.00010162591934204102	-2.537854e-06	0.002582363	0.28813326358795168	0.91	-0.56	0.35	-0.462086671	0.013952914	0.006675018407723004	0.01044462399080956	0.01141730304896014	0.263416541	0.56558369900000008	5.41	2.9	2.9	4.720497	1.2463011027752602	0.03794673899999968	0.9696772	-0.1596126446977397	4.420051922	4.4351917390000008	4.4212804179054504	1.24630110277526	0.26347643136978148	2.55	6.64	3.176358369	3.17497931513019	0.0002847217256203294	0.54	0.4122498631477356	0.36	101.75	5.41	0.026825344	-0.09	0.62	5.1	-1.103860153	3.4829022884368896	-2.712182846	-0.996591259	-2.643088965	0.004236425
	1996-09-01	-2.835	-0.55899980000000008	1.4692964553833008	-0.8391298	-0.68	16.1492	0.27434787154197692	0.422297328710556	9.982716	10.581262588500976	0.0345916748046875	0.0013285	-0.0008220673	-4.589354e-06	-0.0023458898067474364	0.2746941	0.97	-0.64	0.33	2.13626759	2.624733791	0.0069575854765253456	0.01134849812592361	0.01243349399070995	2.644262871	2.953605264	5.50	3.0	3	5.04305	1.2509374677536602	0.041901050999999968	0.9710057	-0.15862611427761	4.426890052	4.448664903	4.4316386287965104	1.25093746775366	0.26265436410903932	2.39	6.83	3.183196499	3.18070116104285	0.00028013237169943748	0.57	0.40990397334098816	0.41	102.25	5.50	0.028862504	-0.01	0.83	5.0	1.477741146	4.447408	-0.401994839	1.587810205	-0.331260261	0.004122437
	1996-10-01	-2.225	-0.19424751400947572	1.9888844490051268	-0.8797815	-0.91	16.254205703735352	0.2773596	0.4548515	10.059477806091308	10.580312728881836	-0.0009498596	0.0009497	0.0006992817	-4.515023e-06	-0.001680173329077661	0.2801055	1.10	-1.02	0.08	7.956951532	8.3109979500000016	0.006929971621260528	0.01165263522257429	0.01225873072951219	7.158513784	7.834978424	5.41	3.0	3	5.236908	1.24686107104251	0.046624972000000048	0.9719554	-0.1628394039530598	4.42621097	4.436574004	4.4264018458332896	1.24686107104251	0.2633536458015442	2.06	6.53	3.178418619	3.1795407747907796	0.00027561734896153212	0.53	0.4082238	0.42	102.71	5.41	0.029157055	0.15	0.55	4.9	6.988192024	5.83427	3.627559063	7.067785575	3.77792277	0.003289482
	1996-11-01	-4.36	-0.1290440857410431	2.3640263080596924	-0.4897742	-0.36	18.145254135131836	0.29555046558380128	0.4843998	10.919082641601562	10.661077499389648	0.08076477	-0.0071724	-0.000189811	-5.0659873522818088e-06	0.0002256	0.26532983779907228	1.12	-1.34	-0.22	-4.036234665	-3.721520078	0.0075288535258775888	0.01308952283788975	0.01426173899126205	1.192615927	1.831419361	5.38	3.3	3.3	5.9045224189758304	1.24778978685324	0.046958239000000288	0.964783	-0.1634509920706497	4.434856248	4.43547261	4.4338897835275904	1.24778978685324	0.26316383481025696	1.93	6.20	3.187063897	3.18609999667435	0.00027055136160925032	0.19	0.4084494	0.35	102.40	5.38	0.032298756	0.23	0.35	5.0	-4.897372449	4.095408	-2.141757911	-4.826621129	-1.99976549	0.002968554
	1996-12-01	-3.38	-0.051067486405372616	2.4227356910705568	-0.0402299165725708	-0.64	18.173208236694336	0.29948854446411132	0.50358270000000008	10.551852226257324	10.704376220703124	0.04329872	-0.0027985000000000004	-0.0015861347783356904	-2.9177172109484672e-06	-0.0003546	0.26839375495910644	1.06	-1.27	-0.21	-0.351892233	-0.02509479	0.0076832288987620544	0.01303312809385702	0.0152286181644359	4.7927722	5.454302511	5.44	3.3	3.3	5.919395446777344	1.2457541894724798	0.039962322000000048	0.9619845	-0.1624529749394798	4.441310358	4.433386114	4.4373007962639	1.24575418947248	0.26157770000000004	1.79	6.30	3.1935180070000004	3.19154660679142	0.00026763364439830184	0.34	0.4080948	0.53	103.10	5.44	0.034182836	0.42	0.40	5.0	-1.24609173	3.47611665725708	1.339770468	-1.1726240509999998	1.486814591	0.002999585
	1997-01-01	-1.28	-0.23491156101226808	2.4329652786254884	0.26022849999999996	-0.68	18.48049	0.30904582142829896	0.57280254364013672	10.83910083770752	10.710537910461426	0.00616169	0.0101459	-0.002496247	-1.071719452738762e-06	-0.00043416666449047624	0.25352346897125244	0.97	-0.92	0.05	-6.764509139	-6.76527334	0.0070390396701765072	0.01532750003512933	0.01411625711890559	4.692030158	4.66534142	5.44	3.0	3	6.852792	1.2574890565559996	0.038473053000000592	0.9721304	-0.1626570332778399	4.442570077	4.434296452	4.442557106548	1.257489056555999	0.25908145308494568	2.01	6.58	3.184229794	3.185068049992	0.00026656192494556308	0.40	0.4076606333255768	0.41	104.16	5.44	0.040878450	0.09	0.62	5.9	-7.320045477	5.256196	1.187706881	-7.31988324	1.183950641	0.003046126
	1997-02-01	-1.98	-0.22165282070636748	2.3836584091186524	0.5197722	-0.63	18.071754455566408	0.29821446537971496	0.5686939	10.57387351989746	10.621174812316894	-0.0893631	0.0018843	-0.0026267170000000004	-2.623025e-06	-0.0009640753	0.24856477975845336	1.00	-1.20	-0.20	0.327136726	0.326314398	0.0070113332506480904	0.01451620819136584	0.01289705288281114	3.004621694	2.97836312	5.37	3.0	3	6.443618	1.2560301170012398	0.0509062130000002	0.9740147	-0.1626910111100899	4.454542626	4.455051699	4.4532815075653	1.25603011700124	0.256454735994339	2.09	6.42	3.196202344	3.19725139056406	0.0002639389	0.34	0.4066965579986572	0.36	106.10	5.37	0.042628451	0.26	0.49	5.7	-0.270654627	4.361198	-0.443219493	-0.270480049	-0.446915191	0.002958029
	1997-03-01	-1.76	-0.1937956	2.533697	0.7897673	-0.63	16.352483749389648	0.28471186757087708	0.5513304	10.046709060668946	10.520648956298828	-0.1005258560180664	-0.0043084000000000008	-1.806020736694336e-05	-2.7796645554190036e-06	0.0012051761150360108	0.25071322917938232	0.98	-0.77	0.21	9.480989333	9.480091977	0.0063825799312077096	0.01545933029257836	0.01563169122759165	5.685256738	5.6583148	5.50	2.8	2.8	7.151665	1.2541542324682702	0.062791424000000264	0.9697063	-0.1613105777841199	4.461565369	4.465751785	4.4584307589435304	1.25415423246827	0.25643667578697204	2.00	6.69	3.203225087	3.20427652647526	0.00026115923537872732	0.34	0.4079017341136932	0.36	107.18	5.50	0.043756687	-0.02	0.68	5.5	8.82865547	4.109538555145264	2.147687501	8.828845976	2.143895625	0.003261663
	1997-04-01	-0.36	-0.22723178565502168	2.6446542739868164	1.2697762250900268	-0.61	16.104099999999998	0.2816146	0.55602663755416872	10.780841827392578	10.613463401794434	0.09281445	-0.0030229	0.0030027925968170168	-5.491514457389712e-06	0.0005840659	0.23228591680526732	0.81	-0.35	0.46	2.46751984	2.631550871	0.0057687670491665904	0.016166402452377628	0.01412903552037036	4.076108144	5.083893661	5.69	2.5	2.5	7.365793	1.2645797716922504	0.066399850999999896	0.9666834	-0.1656076253378003	4.461826236	4.45447752	4.4694960727135408	1.26457977169225	0.25943946838378908	2.02	6.89	3.203868937	3.20491630102129	0.0002556677209213376	0.41	0.4084858	0.53	107.48	5.69	0.043480745	-0.09	0.84	4.8	1.274751682	4.8001055717468264	0.680786798	1.311690993	0.901940325	0.002543819
	1997-05-01	-10.855	-0.17072813212871552	2.725987195968628	1.6002116203308106	-0.61	17.304773330688476	0.2936556	0.5705062	10.839253425598144	10.514667510986328	-0.09879589	0.0139617	-0.001806885	-4.8553919999999992e-07	0.00051474569999999992	0.2277314	0.89	-0.66	0.23	6.387095736	6.557401264	0.0051715692380749312	0.01413364053330484	0.01352250138128258	1.953745072	2.940979409	5.69	2.2	2.2	6.69145	1.25822602050021	0.062630552999999976	0.9806451	-0.1657265825820797	4.467814347	4.455634839	4.46678040830258	1.25822602050021	0.25763258337974548	1.96	6.71	3.209857047	3.20855438780237	0.00025518218171782792	0.35	0.4090005457401276	0.64	106.06	5.69	0.046416285	-0.01	0.71	4.7	5.148701946	3.352745	-1.372337476	5.187054255	-1.155693803	0.002564741
	1997-06-01	-5.76	0.10928776115179062	2.6963586807250976	1.3992326259613038	-0.61	17.517118453979492	0.29162973165512084	0.5696578	11.290051460266114	10.420759201049804	-0.09390831	-0.0034702	0.0003526807	4.5131827164368584e-07	0.0008512543	0.22413402795791624	0.97	-1.05	-0.08	-3.780487444	-3.626458285	0.0053136457355213104	0.0121271286170966	0.01282129622213409	7.21385335	8.252022153	5.67	2.3	2.3	5.7142860000000008	1.2550540238341594	0.065450335999999608	0.9771749	-0.16602241756337	4.472697661	4.486513894	4.46941941250962	1.255054023834159	0.25798526406288148	1.68	6.49	3.214740362	3.21436538867546	0.0002556335	0.28	0.4098518	0.74	105.63	5.67	0.046423823	0.19	0.52	5.2	-4.900525979	4.9128456115722656	3.716167941	-4.86583906	3.943988929	0.002557728
	1997-07-01	-2.83	0.3652856349945068	2.369053602218628	1.409287	-0.61	18.737285614013672	0.29275932908058168	0.6180475	11.836889266967774	10.37320899963379	-0.0475502	-0.00032650000000000004	-0.00071116409999999992	-7.92648e-07	0.000965	0.2117805	0.89	-1.07	-0.18	1.61630498	0.980873186	0.0051554639493708504	0.01315866302204189	0.01284473031071926	4.80487818	4.657479819	5.61	2.2	2.2	6.094527	1.26192958056448	0.069058281000000224	0.9768484	-0.15673430549875	4.48018956	4.445681953	4.47701732668906	1.26192958056448	0.2572741	1.47	6.22	3.211531553	3.21508774612458	0.00025484085199423136	0.36	0.4108168	0.56	106.49	5.61	0.053309622	0.01	0.39	5.0	0.643831791	4.835274	1.067148037	0.503546986	1.038373448	0.004642237
	1997-08-01	-3.925	0.68274575471878048	2.305364	1.2293019999999998	-0.60	18.591773986816408	0.2623088	0.6298854	10.896062850952148	10.32629108428955	-0.04691791534423828	-0.0036531	4.3827859999999992e-07	1.7520505934953688e-07	0.001038927468471229	0.21962933242321016	0.90	-1.29	-0.39	-1.810714634	-2.42471643	0.0051434411952023872	0.01463037104745648	0.01432995537505243	0.572385277	0.430939526	5.58	2.2	2.2	6.88019	1.2654887638915402	0.068564639999999952	0.9731953	-0.16055033533071008	4.490663527	4.500406159	4.48596539092426	1.26548876389154	0.25727453827857972	1.26	6.30	3.22200552	3.22047662703272	0.00025501605705358088	0.26	0.41185572743415832	0.44	108.07	5.58	0.059261997	0.12	0.41	4.8	-2.7503910720000004	4.957888	-3.0143984920000004	-2.885944758	-3.042011033	0.004522570
	1997-09-01	-3.5	0.6746136	2.3485794067382812	1.2396712303161622	-0.56	19.16407	0.27552667260169984	0.6823211	11.312156677246094	10.305604934692382	-0.02068615	0.0005846	0.0012609362602233886	-3.837631e-06	0.0002430725726298988	0.21666243672370912	0.90	-1.50	-0.60	3.940112897	3.29014976	0.0049785573454397344	0.0154495506370637	0.01511311636614707	9.107374729	8.953925305	5.59	2.2	2.2	7.377049	1.2713339863816398	0.068692809999999936	0.9737799	-0.1594070775581598	4.49964299	4.517692155	4.5001054541972696	1.27133398638164	0.25853547453880312	1.26	6.21	3.230984983	3.22877146781563	0.00025117842596955596	0.28	0.4120988	0.64	108.06	5.59	0.061281595	0.44	0.43	4.7	2.945400748	3.9820706844329832	5.216201623	2.801907847	5.186245767	0.004774360
	1997-10-01	-3.4	0.61351599999999992	2.0928874015808104	1.239327	-0.57	17.328912734985352	0.25779629999999996	0.7161582	10.628936767578124	10.285721778869628	-0.019883155822753908	-0.0002671	0.002710968255996704	-3.3010437618941068e-06	-0.0007285	0.22564561665058136	0.84	-1.33	-0.49	7.320075637	8.1172190910000016	0.0048151507456926368	0.018235117786099852	0.01365192081888504	4.18659747	4.470237458	5.64	2.1	2.1	8.649289	1.2841701911720298	0.068821712000000088	0.9735128	-0.16514296607861028	4.508160262	4.517638674	4.5071178048606696	1.28417019117203	0.2612464427947998	1.22	6.03	3.222644071	3.22294761368864	0.00024787738220766188	0.29	0.4113703	0.67	108.12	5.64	0.074685427	0.36	0.38	4.4	6.708735982	3.8922953605651856	0.803157921	6.885300807	0.866165122	0.002319986
	1997-11-01	0.87	0.8482329	2.1589071750640868	1.36	-0.55	17.945154190063476	0.2523661	0.762965	11.728455543518066	10.484053611755372	0.1983318328857422	-0.0125025	0.0048150119999999992	-3.833513e-06	0.00024164443311747164	0.230395644903183	0.80	-1.16	-0.36	-3.754188153	-3.039301227	0.0042267674698643488	0.019400302431652532	0.01382638258512961	0.867976956	1.142582255	5.71	1.8	1.8	9.134045	1.2897563520937898	0.067420462999999488	0.9610103	-0.1656164586119599	4.516864517	4.521591819	4.51990858627664	1.28975635209379	0.2660614550113678	0.86	5.88	3.231348325	3.23015223418285	0.0002440438693156466	0.34	0.41161194443702696	0.57	110.29	5.71	0.077344577	-8.881784e-16	0.44	4.3	-4.302444209	4.728289604187012	-2.407691035	-4.144098952	-2.346690781	0.002026956
	1997-12-01	-2.41	0.687415	1.4626307487487792	1.2996827363967896	-0.56	17.061006546020508	0.218618	0.8258768	11.441051483154296	10.598847389221192	0.11479377746582032	-0.0011878	-0.001211375	-1.2427693718564114e-06	-0.00217360258102417	0.24299536645412444	0.68	-1.03	-0.35	-1.408518794	-0.676208893	0.0039377665349233552	0.019304532253829668	0.01301665648360218	7.950446085	8.244332861	5.80	1.7	1.7	9.274673	1.2898709399818902	0.074818471999999584	0.9598225	-0.1642330471806601	4.519944486	4.519370438	4.52296081260532	1.28987093998189	0.26485008001327516	0.96	5.81	3.234428295	3.23308987262343	0.0002428011	0.33	0.4094383418560028	0.64	113.91	5.80	0.077959692	-0.04	0.59	4.4	-1.970136756	4.6044864654541016	4.444776283	-1.807932363	4.510059683	0.002191955
	1998-01-01	-3.42	0.9021295	1.2602344751358032	1.04	-0.59	17.92757797241211	0.2509658	0.77339035272598272	11.241743087768554	10.589542388916016	-0.009305	0.0159409	-0.0001232028	-1.3134637129041948e-06	-0.003110642	0.2301689386367798	0.74	-1.24	-0.50	-8.113559409	-9.116058365	0.0036343619543015184	0.018329527629411532	0.01717809944604081	2.679092589	1.836164527	5.54	1.6	1.6	8.551069	1.2842056140805398	0.087780067999999824	0.9757634	-0.1547216991513096	4.525017056	4.514758489	4.5239870797777096	1.28420561408054	0.2647268772125244	1.04	5.54	3.238921042	3.23978146569717	0.000241487636230886	0.38	0.4063277	0.50	116.24	5.54	0.077417617	0.13	0.15	5.2	-8.897000206	5.008589	-0.912013578	-9.118541086	-1.091360674	0.005645667
	1998-02-01	-3.565	0.9266555	0.8205451	1.0694772005081176	-0.58	18.02370262145996	0.2517701	0.8246611	11.259013175964356	10.480476379394532	-0.10906600952148438	-0.0010104999999999998	0.00018502278544474392	2.8770589999999996e-07	0.0009682	0.2215106636285782	0.69	-1.11	-0.42	2.699044666	1.578578095	0.0033329074630805308	0.01669411009243054	0.01375836993247809	3.252671299	2.405034531	5.53	1.4	1.4	7.799767	1.2863847213626096	0.092829529999999488	0.9747529	-0.1545133267605698	4.526195158	4.528018047	4.52762507932518	1.28638472136261	0.26491189999999996	1.02	5.57	3.240099145	3.24124035796257	0.00024177534214686604	0.36	0.4072959	0.44	114.91	5.53	0.077371622	0.02	0.10	5.0	1.823413606	4.289352	-0.358495252	1.575803223	-0.538844204	0.005513014
	1998-03-01	0.535	0.905604	0.8759599	0.929287	-0.61	19.468986511230468	0.2956377	0.8802029	11.318573951721192	10.529756546020508	0.04928016662597656	-0.0101082	0.00039197996375150976	-2.1261421352392064e-06	0.0017726	0.22373495995998384	0.57	-0.82	-0.25	9.39275048	8.199254276	0.0031790933744166884	0.015874910502786668	0.01196023620747143	7.86344081	6.977952646	5.56	1.4	1.4	7.594937	1.2866075176186698	0.09708267900000056	0.9646447	-0.15372464682979988	4.5270291690000008	4.537147201	4.5292079482246296	1.28660751761867	0.2653038799762726	0.98	5.65	3.240933155	3.24260043060596	0.0002396492	0.42	0.4090685	0.53	114.16	5.56	0.077064451	0.06	0.19	5.0	8.460047646	4.63899040222168	4.091016865	8.196298543	3.902614393	0.006350364
	1998-04-01	-5.15	0.7740408	0.8327278	0.8093306	-0.63	20.64185	0.28152206540107728	0.9090664	11.180309295654296	10.49645	-0.0333065465092659	0.0022785	-0.00265408	-1.4261e-06	-0.000782	0.21641166508197784	0.42	-0.65	-0.23	3.991698897	3.795535652	0.0033176163434584	0.01317022409805618	0.01326569807736071	4.206418739	2.991128518	5.56	1.4	1.4	6.162791	1.2809285845627096	0.09732771700000064	0.9669232	-0.15143012576162022	4.530560857	4.512691893	4.52836033759656	1.28092858456271	0.2626498	1.10	5.64	3.246910782	3.24743175303385	0.0002382231	0.44	0.4082865	0.61	114.13	5.56	0.076542372	0.22	0.27	4.1	3.4594365479999996	3.535623788833618	1.225498692	3.416617232	0.963637996	0.006461405
	1998-05-01	-1.52	0.8405781	0.8172209	0.6901609	-0.60	19.686338424682616	0.25668224692344664	0.8930241	10.911473274230958	10.38838	-0.10807	0.0095358	-0.001024420722387731	1.3127e-06	-0.000755775	0.21891787648200988	0.29	-0.61	-0.32	3.5227837380000004	3.327505024	0.0038926320862878776	0.01589853944906065	0.01342647774218236	0.472748949	-0.698997962	5.56	1.7	1.7	7.549361	1.2861617209594898	0.09757339	0.976459	-0.15164020642445	4.536974854	4.527626935	4.5377956928342696	1.28616172095949	0.26162537932395936	1.08	5.65	3.253324778	3.2516339718747804	0.0002395358	0.44	0.4075307250022888	0.56	114.57	5.56	0.079430457	0.25	0.31	4.2	2.992921445	4.605883	-2.401366054	2.950295208	-2.653844397	0.006281134
	1998-06-01	-2.2400000000000004	1.187441349029541	0.8295832	0.8290855	-0.60	20.462732315063476	0.25534752011299132	0.9215364	11.501724243164062	10.401562690734864	0.01318269	-0.001333	-0.0041159093379974368	-2.057361825791304e-06	-0.002743125	0.2176233	0.30	-0.42	-0.12	-4.783607726	-4.9632177970000008	0.0038866874993244304	0.01272338864463828	0.01035439819549717	6.73892872	5.494103518	5.57	1.7	1.7	5.968469	1.2786373648552404	0.1012018910000005	0.975126	-0.1520729419065301	4.530645973	4.543631959	4.5262855727108704	1.27863736485524	0.25750946998596192	0.70	5.50	3.2469958980000004	3.24764820785563	0.00023747843806631864	0.47	0.4047876	0.59	116.76	5.57	0.076445870	0.04	0.25	4.7	-5.270955284	3.9763963222503664	3.685563906	-5.310161306	3.417339256	0.006654623
	1998-07-01	-0.67	1.1145937442779542	0.7862066	0.9096875	-0.60	19.1045	0.23794277012348176	0.887983	11.251707077026368	10.22136	-0.1802027	0.0090106	-0.0007490516	2.273009158670902e-07	0.0009662	0.2085538	0.26	-0.43	-0.17	1.78320694	1.396505143	0.003880759866741388	0.01331569483882639	0.01127266741624594	4.377574889	3.415034579	5.56	1.7	1.7	6.330598	1.2853015621986996	0.1016259030000004	0.9841366	-0.14324737821122998	4.527110261	4.5058116229999992	4.5366319231993896	1.2853015621987	0.2567604184150696	0.80	5.46	3.248949521	3.25133036100069	0.00023770573898218572	0.40	0.4057538	0.60	116.87	5.56	0.069820612	0.11	0.07	4.7	0.879374655	4.3158016204833984	1.462402867	0.795326406	1.256753141	0.007777650
	1998-08-01	-3.92	1.0161961317062378	0.8301217	0.9411174	-0.62	15.31803	0.1876645	0.8653761	10.3786039352417	10.26286792755127	0.04150792583823204	0.0018723	0.001328110694885254	-2.547691e-06	-0.0008962	0.24711497128009796	0.26	-0.55	-0.29	1.714962677	1.328520157	0.0037298205158954744	0.01312765108006467	0.01474938175562397	4.080418461	3.1206184440000004	5.55	1.6	1.6	6.215316	1.27687891309367	0.1084730809999996	0.9860089	-0.1472218996888097	4.5474150059999992	4.559971963	4.54485557933356	1.27687891309367	0.25808852910995484	0.92	5.34	3.269254265	3.26797666623989	0.00023515804787166416	0.40	0.4048576	0.65	118.88	5.55	0.076158117	0.15	-0.04	4.5	0.811736399	3.621905	1.1735457520000002	0.727744503	0.968481498	0.007555587
	1998-09-01	-4.8949999999999992	0.8157743	-0.3621399	0.7598324	-0.69	16.044328689575196	0.1991310715675354	0.9745873	11.942813873291016	10.298284530639648	0.035416603088378908	0.002451	-0.0017496943473815918	-2.9398652259260416e-06	-0.0041528	0.25124624371528624	0.26	-0.65	-0.39	0.006859508	-0.373093468	0.003434629444556418	0.0087336658381267952	0.01156033287586695	2.699763845	1.7526958319999998	5.38	1.5	1.5	4.0348963737487792	1.2733107307068802	0.1129214469999997	0.9884599	-0.1462941185197102	4.545636719	4.557096965	4.53940787147056	1.27331073070688	0.25633883476257324	1.21	4.81	3.2674759779999996	3.26609714076368	0.00023221818264573812	0.32	0.4007048	0.77	117.05	5.38	0.075956863	0.47	-0.42	4.4	-0.881198857	4.428968	-0.168548419	-0.963780274	-0.370892441	0.007870430
	1998-10-01	-17.415	0.8626763	-0.06606047600507736	0.6098367	-0.80	17.503107070922852	0.19728034734725952	1.0609018802642822	13.23061180114746	10.48098	0.18269546329975128	0.0088725	-0.0009042348	-3.926427e-06	-0.004474072717130184	0.22796654701232912	0.21	-0.72	-0.51	4.149498827	4.016202366	0.0034239058538493972	0.01029421256867614	0.0166398449938756	1.293928922	-0.50762260699999992	5.16	1.5	1.5	4.689204	1.2769380712121702	0.1137481840000003	0.9973324	-0.1430749929136898	4.553575794	4.564156506	4.5535150336159704	1.27693807121217	0.2554346	1.01	4.53	3.277505796	3.2765769624038	0.00022829175577498972	0.33	0.39623072743415832	1.20	113.62	5.16	0.075102745	1.19	-0.87	4.2	2.932701277	4.568793	-2.127983158	2.905301621	-2.513660489	0.008419582
	1998-11-01	2.625	0.5443991	0.26647140000000004	0.9596835	-0.93	19.097816467285156	0.19731104373931884	1.017603874206543	12.742334365844726	10.660305976867676	0.17932598292827606	-0.0082156	0.004171	-1.6484118532389402e-06	0.002550772624090314	0.21740587055683136	0.09	-0.47	-0.38	-0.975948221	-1.102684843	0.0035683139879373188	0.007445762909106344	0.01405976720007722	7.084812825	5.180268195	5.21	1.5	1.5	3.2608695030212404	1.2779953313646196	0.1169787810000002	0.9891168	-0.14316413153978	4.553018629	4.554577699	4.5535627539808896	1.277995331364619	0.2596056	1.09	4.83	3.2769486309999996	3.27556742261627	0.0002266433439217508	0.46	0.3987815	0.80	113.54	5.21	0.075392643	0.68999999999999992	-0.68	4.1	-2.132864241	4.8962044715881344	3.4672730719999996	-2.158915494	3.05954691	0.007776673
	1998-12-01	-8.015	-0.025888696312904356	0.03864153	0.8890435	-1.01	21.445045471191408	0.2092691	1.1308567523956298	13.332212448120118	10.69688	0.036574024707078936	-0.00061050000000000008	0.0006146	-9.616439e-07	0.0008183	0.2112054	0.10	-0.48	-0.38	1.314352804	1.184684924	0.0037156682924417728	0.0075380644387721248	0.01461252806047578	5.536096829	3.659096709	5.14	1.6	1.6	3.264418	1.2767216935556002	0.1228638130000004	0.9885063	-0.14147028473778	4.556816776	4.553077625	4.55705518266478	1.2767216935556	0.2602202	1.57	4.65	3.280746778	3.28033348910918	0.0002256817	0.52	0.3995998	0.75	112.59	5.14	0.075191777	0.64	-0.68	4.0	0.130678781	5.5724425315856936	1.970875809	0.104024995	1.5690463939999998	0.008288089
	1999-01-01	-3.47	-0.18640273809432984	-0.12052670866250992	0.47	-1.05	27.97639	0.26472259999999996	1.137195	13.268768310546876	10.51285743713379	-0.18402256071567536	0.0001846	3.9577305869897824e-05	1.1039e-06	0.0022446	0.19317932426929472	0.13	-0.33	-0.20	-9.626648301	-9.710552623	0.0038484439707337744	0.0086847426906357328	0.01351408730189106	-0.374072555	-1.158426766	4.87	1.7	1.7	3.8293216228485104	1.2797125882376896	0.1244873069999999	0.9886909	-0.1410340564193202	4.561408458	4.553461016	4.56327674350134	1.27971258823769	0.26025977730751036	2.03	4.72	3.283024214	3.28356415526365	0.0002267856	0.55	0.4018444	0.53	112.52	4.87	0.077072738	0.6	-0.63	4.8	-10.22055744	4.132682	-3.549881627	-10.23807064	-3.714552722	0.007831253
	1999-02-01	-1.8	-0.4757416	-0.14039495587348938	0.57951253652572632	-0.99	26.670902252197264	0.2767521	1.1056221723556518	12.64376163482666	10.289610862731934	-0.22324657440185548	-0.0014852000000000002	-0.0021504773758351804	1.836557e-06	0.001549464650452137	0.1915806	0.10	0.22	0.32	0.055402582	-0.037490738	0.0036985057696522408	0.00859851001397688	0.01498592221631869	4.328273865	3.506898116	4.86	1.6	1.6	3.671706	1.2767425750579	0.13059767899999918	0.9872057	-0.14059395107701	4.566704788	4.564965709	4.5665559089092904	1.2767425750579	0.2581093	2.36	5.00	3.2883205430000004	3.28981333385139	0.0002286221570102498	0.41	0.4033938646316528	0.42	114.09	4.86	0.077125635	0.22	-0.49	4.7	-0.602134368	5.2511854171752928	1.002566521	-0.62152382399999992	0.830122946	0.008008196
	1999-03-01	-3.61	-0.6606181	-0.1086868792772293	0.8091771	-0.91	25.0559024810791	0.2753879	1.0151118040084838	12.74517	10.127433776855468	-0.16217708587646484	-0.0056904	0.0016277743270620704	2.255443e-06	0.001844883	0.18105988204479216	0.41	0.57	0.98	12.23468165	12.13048086	0.0039718384646451912	0.0094861744850955072	0.01540919465800861	8.277835397	7.425364777	4.88	1.7	1.7	4.2780747413635256	1.2796065132614602	0.13118255200000032	0.9815153	-0.1399928498680403	4.568497903	4.580327137	4.5721728051007704	1.27960651326146	0.2597370743751526	2.53	5.23	3.290113659	3.29256629183931	0.0002308776	0.42	0.40523874759674072	0.44	115.46	4.88	0.076608855	-0.36	-0.38	4.4	11.49710578	5.105441	4.826226556	11.47535614	4.647254774	0.009573744
	1999-04-01	-3.64	-0.629385	0.1030823290348053	1.1884832382202148	-0.86	25.44654	0.26582914590835572	0.9985491	12.629398345947266	10.165897369384766	0.038463592529296872	-0.0035812	0.000944078	-1.3822663902374188e-07	-0.0001575476	0.18923291563987732	0.30	0.25	0.55	6.737194642	7.085504833	0.00522226028359708	0.01024102261373133	0.0130695747490301	2.2561619999999996	1.974518478	4.88	2.3	2.3	4.49069	1.2848610731445102	0.1303040079999995	0.9779341	-0.14637916451582008	4.571051714	4.5588780489999992	4.5747353782170104	1.28486107314451	0.26068115234375	2.51	5.18	3.290268272	3.2898743050725	0.0002307393733644858	0.29	0.4050812	0.59	115.00	4.88	0.081421403	0.14000000000000002	-0.46	4.1	6.052667462	4.271558	-1.132340638	6.1299226109999992	-1.188345339	0.007227445
